Easting[m],Northing[m],Elevation[m],Density[g/cm3],Elevation_Diff
338700.0,4263550.0,510.0,2.64,10.0
338700.0,4263650.0,510.0,2.64,10.0
338700.0,4263750.0,510.0,2.64,10.0
338700.0,4263850.0,510.0,2.64,10.0
338700.0,4263950.0,510.0,2.64,10.0
338700.0,4264050.0,510.0,2.64,10.0
338700.0,4264150.0,510.0,2.64,10.0
338700.0,4264250.0,510.0,2.64,10.0
338700.0,4264350.0,510.0,2.64,10.0
338700.0,4264450.0,510.0,2.64,10.0
338700.0,4264550.0,510.0,2.64,10.0
338700.0,4264650.0,510.0,2.64,10.0
338700.0,4264750.0,510.0,2.64,10.0
338700.0,4264850.0,510.0,2.64,10.0
338700.0,4264950.0,510.0,2.64,10.0
338700.0,4265050.0,510.0,2.64,10.0
338700.0,4265150.0,510.0,2.64,10.0
338800.0,4259950.0,510.0,2.62,10.0
338800.0,4260050.0,510.0,2.62,10.0
338800.0,4260150.0,510.0,2.61,10.0
338800.0,4260250.0,510.0,2.61,10.0
338800.0,4260350.0,510.0,2.61,10.0
338800.0,4260450.0,510.0,2.61,10.0
338800.0,4260550.0,510.0,2.61,10.0
338800.0,4260650.0,510.0,2.61,10.0
338800.0,4260750.0,510.0,2.62,10.0
338800.0,4260850.0,510.0,2.62,10.0
338800.0,4260950.0,510.0,2.63,10.0
338800.0,4261050.0,510.0,2.63,10.0
338800.0,4261150.0,510.0,2.64,10.0
338800.0,4261250.0,510.0,2.64,10.0
338800.0,4261350.0,510.0,2.64,10.0
338800.0,4261450.0,510.0,2.64,10.0
338800.0,4261550.0,510.0,2.64,10.0
338800.0,4261650.0,510.0,2.64,10.0
338800.0,4261750.0,510.0,2.64,10.0
338800.0,4261850.0,510.0,2.64,10.0
338800.0,4261950.0,510.0,2.64,10.0
338800.0,4262050.0,510.0,2.64,10.0
338800.0,4262150.0,510.0,2.64,10.0
338800.0,4262250.0,510.0,2.64,10.0
338800.0,4262350.0,510.0,2.64,10.0
338800.0,4262450.0,510.0,2.64,10.0
338800.0,4262550.0,510.0,2.64,10.0
338800.0,4262650.0,510.0,2.64,10.0
338800.0,4262750.0,510.0,2.64,10.0
338800.0,4262850.0,510.0,2.64,10.0
338800.0,4262950.0,510.0,2.64,10.0
338800.0,4263050.0,510.0,2.64,10.0
338800.0,4263150.0,510.0,2.64,10.0
338800.0,4263250.0,510.0,2.64,10.0
338800.0,4263350.0,510.0,2.64,10.0
338800.0,4263450.0,510.0,2.64,10.0
338800.0,4263550.0,510.0,2.64,10.0
338800.0,4263650.0,510.0,2.64,10.0
338800.0,4263750.0,510.0,2.64,10.0
338800.0,4263850.0,510.0,2.64,10.0
338800.0,4263950.0,510.0,2.64,10.0
338800.0,4264050.0,510.0,2.64,10.0
338800.0,4264150.0,510.0,2.64,10.0
338800.0,4264250.0,510.0,2.64,10.0
338800.0,4264350.0,510.0,2.64,10.0
338800.0,4264450.0,510.0,2.64,10.0
338800.0,4264550.0,510.0,2.64,10.0
338800.0,4264650.0,510.0,2.64,10.0
338800.0,4264750.0,510.0,2.64,10.0
338800.0,4264850.0,510.0,2.64,10.0
338800.0,4264950.0,510.0,2.64,10.0
338800.0,4265050.0,510.0,2.64,10.0
338800.0,4265150.0,510.0,2.64,10.0
338900.0,4259950.0,510.0,2.58,10.0
338900.0,4260050.0,510.0,2.57,10.0
338900.0,4260150.0,510.0,2.57,10.0
338900.0,4260250.0,510.0,2.57,10.0
338900.0,4260350.0,510.0,2.57,10.0
338900.0,4260450.0,510.0,2.57,10.0
338900.0,4260550.0,510.0,2.57,10.0
338900.0,4260650.0,510.0,2.58,10.0
338900.0,4260750.0,510.0,2.59,10.0
338900.0,4260850.0,510.0,2.6,10.0
338900.0,4260950.0,510.0,2.61,10.0
338900.0,4261050.0,510.0,2.62,10.0
338900.0,4261150.0,510.0,2.63,10.0
338900.0,4261250.0,510.0,2.64,10.0
338900.0,4261350.0,510.0,2.64,10.0
338900.0,4261450.0,510.0,2.64,10.0
338900.0,4261550.0,510.0,2.64,10.0
338900.0,4261650.0,510.0,2.64,10.0
338900.0,4261750.0,510.0,2.64,10.0
338900.0,4261850.0,510.0,2.64,10.0
338900.0,4261950.0,510.0,2.64,10.0
338900.0,4262050.0,510.0,2.64,10.0
338900.0,4262150.0,510.0,2.64,10.0
338900.0,4262250.0,510.0,2.64,10.0
338900.0,4262350.0,510.0,2.64,10.0
338900.0,4262450.0,510.0,2.64,10.0
338900.0,4262550.0,510.0,2.64,10.0
338900.0,4262650.0,510.0,2.64,10.0
338900.0,4262750.0,510.0,2.64,10.0
338900.0,4262850.0,510.0,2.64,10.0
338900.0,4262950.0,510.0,2.64,10.0
338900.0,4263050.0,510.0,2.64,10.0
338900.0,4263150.0,510.0,2.64,10.0
338900.0,4263250.0,510.0,2.64,10.0
338900.0,4263350.0,510.0,2.64,10.0
338900.0,4263450.0,510.0,2.64,10.0
338900.0,4263550.0,510.0,2.64,10.0
338900.0,4263650.0,510.0,2.64,10.0
338900.0,4263750.0,510.0,2.64,10.0
338900.0,4263850.0,510.0,2.64,10.0
338900.0,4263950.0,510.0,2.64,10.0
338900.0,4264050.0,510.0,2.64,10.0
338900.0,4264150.0,510.0,2.64,10.0
338900.0,4264250.0,510.0,2.64,10.0
338900.0,4264350.0,510.0,2.64,10.0
338900.0,4264450.0,510.0,2.64,10.0
338900.0,4264550.0,510.0,2.64,10.0
338900.0,4264650.0,510.0,2.64,10.0
338900.0,4264750.0,510.0,2.64,10.0
338900.0,4264850.0,510.0,2.64,10.0
338900.0,4264950.0,510.0,2.64,10.0
338900.0,4265050.0,510.0,2.64,10.0
338900.0,4265150.0,510.0,2.64,10.0
339000.0,4259950.0,510.0,2.56,10.0
339000.0,4260050.0,510.0,2.56,10.0
339000.0,4260150.0,510.0,2.55,10.0
339000.0,4260250.0,510.0,2.55,10.0
339000.0,4260350.0,510.0,2.55,10.0
339000.0,4260450.0,510.0,2.55,10.0
339000.0,4260550.0,510.0,2.56,10.0
339000.0,4260650.0,510.0,2.56,10.0
339000.0,4260750.0,510.0,2.58,10.0
339000.0,4260850.0,510.0,2.58,10.0
339000.0,4260950.0,510.0,2.6,10.0
339000.0,4261050.0,510.0,2.61,10.0
339000.0,4261150.0,510.0,2.63,10.0
339000.0,4261250.0,510.0,2.63,10.0
339000.0,4261350.0,510.0,2.64,10.0
339000.0,4261450.0,510.0,2.64,10.0
339000.0,4261550.0,510.0,2.64,10.0
339000.0,4261650.0,510.0,2.64,10.0
339000.0,4261750.0,510.0,2.64,10.0
339000.0,4261850.0,510.0,2.64,10.0
339000.0,4261950.0,510.0,2.64,10.0
339000.0,4262050.0,510.0,2.64,10.0
339000.0,4262150.0,510.0,2.64,10.0
339000.0,4262250.0,510.0,2.64,10.0
339000.0,4262350.0,510.0,2.64,10.0
339000.0,4262450.0,510.0,2.64,10.0
339000.0,4262550.0,510.0,2.64,10.0
339000.0,4262650.0,510.0,2.64,10.0
339000.0,4262750.0,510.0,2.64,10.0
339000.0,4262850.0,510.0,2.64,10.0
339000.0,4262950.0,510.0,2.64,10.0
339000.0,4263050.0,510.0,2.64,10.0
339000.0,4263150.0,510.0,2.64,10.0
339000.0,4263250.0,510.0,2.64,10.0
339000.0,4263350.0,510.0,2.64,10.0
339000.0,4263450.0,510.0,2.64,10.0
339000.0,4263550.0,510.0,2.64,10.0
339000.0,4263650.0,510.0,2.64,10.0
339000.0,4263750.0,510.0,2.64,10.0
339000.0,4263850.0,510.0,2.64,10.0
339000.0,4263950.0,510.0,2.64,10.0
339000.0,4264050.0,510.0,2.64,10.0
339000.0,4264150.0,510.0,2.64,10.0
339000.0,4264250.0,510.0,2.64,10.0
339000.0,4264350.0,510.0,2.64,10.0
339000.0,4264450.0,510.0,2.64,10.0
339000.0,4264550.0,510.0,2.64,10.0
339000.0,4264650.0,510.0,2.64,10.0
339000.0,4264750.0,510.0,2.64,10.0
339000.0,4264850.0,510.0,2.64,10.0
339000.0,4264950.0,510.0,2.64,10.0
339000.0,4265050.0,510.0,2.64,10.0
339000.0,4265150.0,510.0,2.64,10.0
339100.0,4259950.0,510.0,2.52,10.0
339100.0,4260050.0,510.0,2.51,10.0
339100.0,4260150.0,510.0,2.51,10.0
339100.0,4260250.0,510.0,2.51,10.0
339100.0,4260350.0,510.0,2.51,10.0
339100.0,4260450.0,510.0,2.51,10.0
339100.0,4260550.0,510.0,2.52,10.0
339100.0,4260650.0,510.0,2.52,10.0
339100.0,4260750.0,510.0,2.54,10.0
339100.0,4260850.0,510.0,2.54,10.0
339100.0,4260950.0,510.0,2.56,10.0
339100.0,4261050.0,510.0,2.57,10.0
339100.0,4261150.0,510.0,2.6,10.0
339100.0,4261250.0,510.0,2.61,10.0
339100.0,4261350.0,510.0,2.63,10.0
339100.0,4261450.0,510.0,2.63,10.0
339100.0,4261550.0,510.0,2.64,10.0
339100.0,4261650.0,510.0,2.64,10.0
339100.0,4261750.0,510.0,2.64,10.0
339100.0,4261850.0,510.0,2.64,10.0
339100.0,4261950.0,510.0,2.64,10.0
339100.0,4262050.0,510.0,2.64,10.0
339100.0,4262150.0,510.0,2.64,10.0
339100.0,4262250.0,510.0,2.64,10.0
339100.0,4262350.0,510.0,2.64,10.0
339100.0,4262450.0,510.0,2.64,10.0
339100.0,4262550.0,510.0,2.64,10.0
339100.0,4262650.0,510.0,2.64,10.0
339100.0,4262750.0,510.0,2.64,10.0
339100.0,4262850.0,510.0,2.64,10.0
339100.0,4262950.0,510.0,2.64,10.0
339100.0,4263050.0,510.0,2.64,10.0
339100.0,4263150.0,510.0,2.64,10.0
339100.0,4263250.0,510.0,2.64,10.0
339100.0,4263350.0,510.0,2.64,10.0
339100.0,4263450.0,510.0,2.64,10.0
339100.0,4263550.0,510.0,2.64,10.0
339100.0,4263650.0,510.0,2.64,10.0
339100.0,4263750.0,510.0,2.64,10.0
339100.0,4263850.0,510.0,2.64,10.0
339100.0,4263950.0,510.0,2.64,10.0
339100.0,4264050.0,510.0,2.64,10.0
339100.0,4264150.0,510.0,2.64,10.0
339100.0,4264250.0,510.0,2.64,10.0
339100.0,4264350.0,510.0,2.64,10.0
339100.0,4264450.0,510.0,2.64,10.0
339100.0,4264550.0,510.0,2.64,10.0
339100.0,4264650.0,510.0,2.64,10.0
339100.0,4264750.0,510.0,2.64,10.0
339100.0,4264850.0,510.0,2.64,10.0
339100.0,4264950.0,510.0,2.64,10.0
339100.0,4265050.0,510.0,2.64,10.0
339100.0,4265150.0,510.0,2.64,10.0
339200.0,4259950.0,510.0,2.5,10.0
339200.0,4260050.0,510.0,2.5,10.0
339200.0,4260150.0,510.0,2.5,10.0
339200.0,4260250.0,510.0,2.5,10.0
339200.0,4260350.0,510.0,2.5,10.0
339200.0,4260450.0,510.0,2.5,10.0
339200.0,4260550.0,510.0,2.51,10.0
339200.0,4260650.0,510.0,2.51,10.0
339200.0,4260750.0,510.0,2.52,10.0
339200.0,4260850.0,510.0,2.53,10.0
339200.0,4260950.0,510.0,2.55,10.0
339200.0,4261050.0,510.0,2.55,10.0
339200.0,4261150.0,510.0,2.58,10.0
339200.0,4261250.0,510.0,2.59,10.0
339200.0,4261350.0,510.0,2.62,10.0
339200.0,4261450.0,510.0,2.63,10.0
339200.0,4261550.0,510.0,2.64,10.0
339200.0,4261650.0,510.0,2.64,10.0
339200.0,4261750.0,510.0,2.64,10.0
339200.0,4261850.0,510.0,2.64,10.0
339200.0,4261950.0,510.0,2.64,10.0
339200.0,4262050.0,510.0,2.64,10.0
339200.0,4262150.0,510.0,2.64,10.0
339200.0,4262250.0,510.0,2.64,10.0
339200.0,4262350.0,510.0,2.64,10.0
339200.0,4262450.0,510.0,2.64,10.0
339200.0,4262550.0,510.0,2.64,10.0
339200.0,4262650.0,510.0,2.64,10.0
339200.0,4262750.0,510.0,2.64,10.0
339200.0,4262850.0,510.0,2.64,10.0
339200.0,4262950.0,510.0,2.64,10.0
339200.0,4263050.0,510.0,2.64,10.0
339200.0,4263150.0,510.0,2.64,10.0
339200.0,4263250.0,510.0,2.64,10.0
339200.0,4263350.0,510.0,2.64,10.0
339200.0,4263450.0,510.0,2.64,10.0
339200.0,4263550.0,510.0,2.64,10.0
339200.0,4263650.0,510.0,2.64,10.0
339200.0,4263750.0,510.0,2.64,10.0
339200.0,4263850.0,510.0,2.64,10.0
339200.0,4263950.0,510.0,2.64,10.0
339200.0,4264050.0,510.0,2.64,10.0
339200.0,4264150.0,510.0,2.64,10.0
339200.0,4264250.0,510.0,2.64,10.0
339200.0,4264350.0,510.0,2.64,10.0
339200.0,4264450.0,510.0,2.64,10.0
339200.0,4264550.0,510.0,2.64,10.0
339200.0,4264650.0,510.0,2.64,10.0
339200.0,4264750.0,510.0,2.64,10.0
339200.0,4264850.0,510.0,2.64,10.0
339200.0,4264950.0,510.0,2.64,10.0
339200.0,4265050.0,510.0,2.64,10.0
339200.0,4265150.0,510.0,2.64,10.0
339300.0,4259950.0,510.0,2.48,10.0
339300.0,4260050.0,510.0,2.48,10.0
339300.0,4260150.0,510.0,2.47,10.0
339300.0,4260250.0,510.0,2.47,10.0
339300.0,4260350.0,510.0,2.48,10.0
339300.0,4260450.0,510.0,2.48,10.0
339300.0,4260550.0,510.0,2.48,10.0
339300.0,4260650.0,510.0,2.48,10.0
339300.0,4260750.0,510.0,2.49,10.0
339300.0,4260850.0,510.0,2.49,10.0
339300.0,4260950.0,510.0,2.5,10.0
339300.0,4261050.0,510.0,2.51,10.0
339300.0,4261150.0,510.0,2.53,10.0
339300.0,4261250.0,510.0,2.54,10.0
339300.0,4261350.0,510.0,2.58,10.0
339300.0,4261450.0,510.0,2.6,10.0
339300.0,4261550.0,510.0,2.62,10.0
339300.0,4261650.0,510.0,2.63,10.0
339300.0,4261750.0,510.0,2.64,10.0
339300.0,4261850.0,510.0,2.64,10.0
339300.0,4261950.0,510.0,2.64,10.0
339300.0,4262050.0,510.0,2.64,10.0
339300.0,4262150.0,510.0,2.64,10.0
339300.0,4262250.0,510.0,2.64,10.0
339300.0,4262350.0,510.0,2.64,10.0
339300.0,4262450.0,510.0,2.64,10.0
339300.0,4262550.0,510.0,2.64,10.0
339300.0,4262650.0,510.0,2.64,10.0
339300.0,4262750.0,510.0,2.64,10.0
339300.0,4262850.0,510.0,2.64,10.0
339300.0,4262950.0,510.0,2.64,10.0
339300.0,4263050.0,510.0,2.64,10.0
339300.0,4263150.0,510.0,2.64,10.0
339300.0,4263250.0,510.0,2.64,10.0
339300.0,4263350.0,510.0,2.64,10.0
339300.0,4263450.0,510.0,2.64,10.0
339300.0,4263550.0,510.0,2.64,10.0
339300.0,4263650.0,510.0,2.64,10.0
339300.0,4263750.0,510.0,2.64,10.0
339300.0,4263850.0,510.0,2.64,10.0
339300.0,4263950.0,510.0,2.64,10.0
339300.0,4264050.0,510.0,2.64,10.0
339300.0,4264150.0,510.0,2.64,10.0
339300.0,4264250.0,510.0,2.64,10.0
339300.0,4264350.0,510.0,2.64,10.0
339300.0,4264450.0,510.0,2.64,10.0
339300.0,4264550.0,510.0,2.64,10.0
339300.0,4264650.0,510.0,2.64,10.0
339300.0,4264750.0,510.0,2.64,10.0
339300.0,4264850.0,510.0,2.64,10.0
339300.0,4264950.0,510.0,2.64,10.0
339300.0,4265050.0,510.0,2.64,10.0
339300.0,4265150.0,510.0,2.64,10.0
339400.0,4259950.0,510.0,2.46,10.0
339400.0,4260050.0,510.0,2.46,10.0
339400.0,4260150.0,510.0,2.46,10.0
339400.0,4260250.0,510.0,2.46,10.0
339400.0,4260350.0,510.0,2.46,10.0
339400.0,4260450.0,510.0,2.46,10.0
339400.0,4260550.0,510.0,2.46,10.0
339400.0,4260650.0,510.0,2.46,10.0
339400.0,4260750.0,510.0,2.47,10.0
339400.0,4260850.0,510.0,2.47,10.0
339400.0,4260950.0,510.0,2.48,10.0
339400.0,4261050.0,510.0,2.48,10.0
339400.0,4261150.0,510.0,2.49,10.0
339400.0,4261250.0,510.0,2.5,10.0
339400.0,4261350.0,510.0,2.56,10.0
339400.0,4261450.0,510.0,2.58,10.0
339400.0,4261550.0,510.0,2.61,10.0
339400.0,4261650.0,510.0,2.62,10.0
339400.0,4261750.0,510.0,2.63,10.0
339400.0,4261850.0,510.0,2.64,10.0
339400.0,4261950.0,510.0,2.64,10.0
339400.0,4262050.0,510.0,2.64,10.0
339400.0,4262150.0,510.0,2.64,10.0
339400.0,4262250.0,510.0,2.64,10.0
339400.0,4262350.0,510.0,2.64,10.0
339400.0,4262450.0,510.0,2.64,10.0
339400.0,4262550.0,510.0,2.64,10.0
339400.0,4262650.0,510.0,2.64,10.0
339400.0,4262750.0,510.0,2.64,10.0
339400.0,4262850.0,510.0,2.64,10.0
339400.0,4262950.0,510.0,2.64,10.0
339400.0,4263050.0,510.0,2.64,10.0
339400.0,4263150.0,510.0,2.64,10.0
339400.0,4263250.0,510.0,2.64,10.0
339400.0,4263350.0,510.0,2.64,10.0
339400.0,4263450.0,510.0,2.64,10.0
339400.0,4263550.0,510.0,2.64,10.0
339400.0,4263650.0,510.0,2.64,10.0
339400.0,4263750.0,510.0,2.64,10.0
339400.0,4263850.0,510.0,2.64,10.0
339400.0,4263950.0,510.0,2.64,10.0
339400.0,4264050.0,510.0,2.64,10.0
339400.0,4264150.0,510.0,2.64,10.0
339400.0,4264250.0,510.0,2.64,10.0
339400.0,4264350.0,510.0,2.64,10.0
339400.0,4264450.0,510.0,2.64,10.0
339400.0,4264550.0,510.0,2.64,10.0
339400.0,4264650.0,510.0,2.64,10.0
339400.0,4264750.0,510.0,2.64,10.0
339400.0,4264850.0,510.0,2.64,10.0
339400.0,4264950.0,510.0,2.64,10.0
339400.0,4265050.0,510.0,2.64,10.0
339400.0,4265150.0,510.0,2.64,10.0
339500.0,4261350.0,510.0,2.49,10.0
339500.0,4261450.0,510.0,2.52,10.0
339500.0,4261550.0,510.0,2.56,10.0
339500.0,4261650.0,510.0,2.58,10.0
339500.0,4261750.0,510.0,2.61,10.0
339500.0,4261850.0,510.0,2.62,10.0
339500.0,4261950.0,510.0,2.63,10.0
339500.0,4262050.0,510.0,2.64,10.0
339500.0,4262150.0,510.0,2.64,10.0
339500.0,4262250.0,510.0,2.64,10.0
339500.0,4262350.0,510.0,2.64,10.0
339500.0,4262450.0,510.0,2.64,10.0
339500.0,4262550.0,510.0,2.64,10.0
339500.0,4262650.0,510.0,2.64,10.0
339500.0,4262750.0,510.0,2.64,10.0
339500.0,4262850.0,510.0,2.64,10.0
339500.0,4262950.0,510.0,2.64,10.0
339500.0,4263050.0,510.0,2.64,10.0
339500.0,4263150.0,510.0,2.64,10.0
339500.0,4263250.0,510.0,2.64,10.0
339500.0,4263350.0,510.0,2.64,10.0
339500.0,4263450.0,510.0,2.64,10.0
339500.0,4263550.0,510.0,2.64,10.0
339500.0,4263650.0,510.0,2.64,10.0
339500.0,4263750.0,510.0,2.64,10.0
339500.0,4263850.0,510.0,2.64,10.0
339500.0,4263950.0,510.0,2.64,10.0
339500.0,4264050.0,510.0,2.64,10.0
339500.0,4264150.0,510.0,2.64,10.0
339500.0,4264250.0,510.0,2.64,10.0
339500.0,4264350.0,510.0,2.64,10.0
339500.0,4264450.0,510.0,2.64,10.0
339500.0,4264550.0,510.0,2.64,10.0
339500.0,4264650.0,510.0,2.64,10.0
339500.0,4264750.0,510.0,2.64,10.0
339500.0,4264850.0,510.0,2.64,10.0
339500.0,4264950.0,510.0,2.64,10.0
339500.0,4265050.0,510.0,2.64,10.0
339500.0,4265150.0,510.0,2.64,10.0
339550.0,4260000.0,540.0,2.45,40.0
339550.0,4260200.0,540.0,2.45,40.0
339550.0,4260400.0,540.0,2.45,40.0
339550.0,4260600.0,540.0,2.45,40.0
339550.0,4260800.0,540.0,2.46,40.0
339550.0,4261000.0,540.0,2.46,40.0
339550.0,4261200.0,540.0,2.47,40.0
339600.0,4261350.0,510.0,2.48,10.0
339600.0,4261450.0,510.0,2.49,10.0
339600.0,4261550.0,510.0,2.52,10.0
339600.0,4261650.0,510.0,2.53,10.0
339600.0,4261750.0,510.0,2.57,10.0
339600.0,4261850.0,510.0,2.58,10.0
339600.0,4261950.0,510.0,2.62,10.0
339600.0,4262050.0,510.0,2.62,10.0
339600.0,4262150.0,510.0,2.64,10.0
339600.0,4262250.0,510.0,2.64,10.0
339600.0,4262350.0,510.0,2.64,10.0
339600.0,4262450.0,510.0,2.64,10.0
339600.0,4262550.0,510.0,2.64,10.0
339600.0,4262650.0,510.0,2.64,10.0
339600.0,4262750.0,510.0,2.64,10.0
339600.0,4262850.0,510.0,2.64,10.0
339600.0,4262950.0,510.0,2.64,10.0
339600.0,4263050.0,510.0,2.64,10.0
339600.0,4263150.0,510.0,2.64,10.0
339600.0,4263250.0,510.0,2.64,10.0
339600.0,4263350.0,510.0,2.64,10.0
339600.0,4263450.0,510.0,2.64,10.0
339600.0,4263550.0,510.0,2.64,10.0
339600.0,4263650.0,510.0,2.64,10.0
339600.0,4263750.0,510.0,2.64,10.0
339600.0,4263850.0,510.0,2.64,10.0
339600.0,4263950.0,510.0,2.64,10.0
339600.0,4264050.0,510.0,2.64,10.0
339600.0,4264150.0,510.0,2.64,10.0
339600.0,4264250.0,510.0,2.64,10.0
339600.0,4264350.0,510.0,2.64,10.0
339600.0,4264450.0,510.0,2.64,10.0
339600.0,4264550.0,510.0,2.64,10.0
339600.0,4264650.0,510.0,2.64,10.0
339600.0,4264750.0,510.0,2.64,10.0
339600.0,4264850.0,510.0,2.64,10.0
339600.0,4264950.0,510.0,2.64,10.0
339600.0,4265050.0,510.0,2.64,10.0
339600.0,4265150.0,510.0,2.64,10.0
339700.0,4262150.0,510.0,2.62,10.0
339700.0,4262250.0,510.0,2.64,10.0
339700.0,4262350.0,510.0,2.64,10.0
339700.0,4262450.0,510.0,2.64,10.0
339700.0,4262550.0,510.0,2.64,10.0
339700.0,4262650.0,510.0,2.64,10.0
339700.0,4262750.0,510.0,2.64,10.0
339700.0,4262850.0,510.0,2.64,10.0
339700.0,4262950.0,510.0,2.64,10.0
339700.0,4263050.0,510.0,2.64,10.0
339700.0,4263150.0,510.0,2.64,10.0
339700.0,4263250.0,510.0,2.64,10.0
339700.0,4263350.0,510.0,2.64,10.0
339700.0,4263450.0,510.0,2.64,10.0
339700.0,4263550.0,510.0,2.64,10.0
339700.0,4263650.0,510.0,2.64,10.0
339700.0,4263750.0,510.0,2.64,10.0
339700.0,4263850.0,510.0,2.64,10.0
339700.0,4263950.0,510.0,2.64,10.0
339700.0,4264050.0,510.0,2.64,10.0
339700.0,4264150.0,510.0,2.64,10.0
339700.0,4264250.0,510.0,2.64,10.0
339700.0,4264350.0,510.0,2.64,10.0
339700.0,4264450.0,510.0,2.64,10.0
339700.0,4264550.0,510.0,2.64,10.0
339700.0,4264650.0,510.0,2.64,10.0
339700.0,4264750.0,510.0,2.64,10.0
339700.0,4264850.0,510.0,2.64,10.0
339700.0,4264950.0,510.0,2.64,10.0
339700.0,4265050.0,510.0,2.64,10.0
339700.0,4265150.0,510.0,2.64,10.0
339750.0,4260000.0,540.0,2.45,40.0
339750.0,4260200.0,540.0,2.45,40.0
339750.0,4260400.0,540.0,2.45,40.0
339750.0,4260600.0,540.0,2.45,40.0
339750.0,4260800.0,540.0,2.45,40.0
339750.0,4261000.0,540.0,2.45,40.0
339750.0,4261200.0,540.0,2.46,40.0
339750.0,4261400.0,540.0,2.47,40.0
339750.0,4261600.0,540.0,2.49,40.0
339750.0,4261800.0,540.0,2.53,40.0
339750.0,4262000.0,540.0,2.59,40.0
339800.0,4262150.0,510.0,2.62,10.0
339800.0,4262250.0,510.0,2.63,10.0
339800.0,4262350.0,510.0,2.64,10.0
339800.0,4262450.0,510.0,2.64,10.0
339800.0,4262550.0,510.0,2.64,10.0
339800.0,4262650.0,510.0,2.64,10.0
339800.0,4262750.0,510.0,2.64,10.0
339800.0,4262850.0,510.0,2.64,10.0
339800.0,4262950.0,510.0,2.64,10.0
339800.0,4263050.0,510.0,2.64,10.0
339800.0,4263150.0,510.0,2.64,10.0
339800.0,4263250.0,510.0,2.64,10.0
339800.0,4263350.0,510.0,2.64,10.0
339800.0,4263450.0,510.0,2.64,10.0
339800.0,4263550.0,510.0,2.64,10.0
339800.0,4263650.0,510.0,2.64,10.0
339800.0,4263750.0,510.0,2.64,10.0
339800.0,4263850.0,510.0,2.64,10.0
339800.0,4263950.0,510.0,2.64,10.0
339800.0,4264050.0,510.0,2.64,10.0
339800.0,4264150.0,510.0,2.64,10.0
339800.0,4264250.0,510.0,2.64,10.0
339800.0,4264350.0,510.0,2.64,10.0
339800.0,4264450.0,510.0,2.64,10.0
339800.0,4264550.0,510.0,2.64,10.0
339800.0,4264650.0,510.0,2.64,10.0
339800.0,4264750.0,510.0,2.64,10.0
339800.0,4264850.0,510.0,2.64,10.0
339800.0,4264950.0,510.0,2.64,10.0
339800.0,4265050.0,510.0,2.64,10.0
339800.0,4265150.0,510.0,2.64,10.0
339900.0,4262950.0,510.0,2.64,10.0
339900.0,4263050.0,510.0,2.64,10.0
339900.0,4263150.0,510.0,2.64,10.0
339900.0,4263250.0,510.0,2.64,10.0
339900.0,4263350.0,510.0,2.64,10.0
339900.0,4263450.0,510.0,2.64,10.0
339900.0,4263550.0,510.0,2.64,10.0
339900.0,4263650.0,510.0,2.64,10.0
339900.0,4263750.0,510.0,2.64,10.0
339900.0,4263850.0,510.0,2.64,10.0
339900.0,4263950.0,510.0,2.64,10.0
339900.0,4264050.0,510.0,2.64,10.0
339900.0,4264150.0,510.0,2.64,10.0
339900.0,4264250.0,510.0,2.64,10.0
339900.0,4264350.0,510.0,2.64,10.0
339900.0,4264450.0,510.0,2.64,10.0
339900.0,4264550.0,510.0,2.64,10.0
339900.0,4264650.0,510.0,2.64,10.0
339900.0,4264750.0,510.0,2.64,10.0
339900.0,4264850.0,510.0,2.64,10.0
339900.0,4264950.0,510.0,2.64,10.0
339900.0,4265050.0,510.0,2.64,10.0
339900.0,4265150.0,510.0,2.64,10.0
339950.0,4260000.0,540.0,2.45,40.0
339950.0,4260200.0,540.0,2.45,40.0
339950.0,4260400.0,540.0,2.45,40.0
339950.0,4260600.0,540.0,2.45,40.0
339950.0,4260800.0,540.0,2.45,40.0
339950.0,4261000.0,540.0,2.45,40.0
339950.0,4261200.0,540.0,2.45,40.0
339950.0,4261400.0,540.0,2.46,40.0
339950.0,4261600.0,540.0,2.48,40.0
339950.0,4261800.0,540.0,2.51,40.0
339950.0,4262000.0,540.0,2.57,40.0
339950.0,4262200.0,540.0,2.62,40.0
339950.0,4262400.0,540.0,2.64,40.0
339950.0,4262600.0,540.0,2.64,40.0
339950.0,4262800.0,540.0,2.64,40.0
340000.0,4262950.0,510.0,2.64,10.0
340000.0,4263050.0,510.0,2.64,10.0
340000.0,4263150.0,510.0,2.64,10.0
340000.0,4263250.0,510.0,2.64,10.0
340000.0,4263350.0,510.0,2.64,10.0
340000.0,4263450.0,510.0,2.64,10.0
340000.0,4263550.0,510.0,2.64,10.0
340000.0,4263650.0,510.0,2.64,10.0
340000.0,4263750.0,510.0,2.64,10.0
340000.0,4263850.0,510.0,2.64,10.0
340000.0,4263950.0,510.0,2.64,10.0
340000.0,4264050.0,510.0,2.64,10.0
340000.0,4264150.0,510.0,2.64,10.0
340000.0,4264250.0,510.0,2.64,10.0
340000.0,4264350.0,510.0,2.64,10.0
340000.0,4264450.0,510.0,2.64,10.0
340000.0,4264550.0,510.0,2.64,10.0
340000.0,4264650.0,510.0,2.64,10.0
340000.0,4264750.0,510.0,2.64,10.0
340000.0,4264850.0,510.0,2.64,10.0
340000.0,4264950.0,510.0,2.64,10.0
340000.0,4265050.0,510.0,2.64,10.0
340000.0,4265150.0,510.0,2.64,10.0
