easting,northing,gCBGA
331836,4272729,-205.59800000000
333753,4272689,-205.27200000000
334072,4272682,-204.48600000000
334391,4272675,-203.87400000000
337876,4272604,-188.95900000000
338180,4272598,-187.60700000000
338949,4272582,-183.14200000000
315345,4273111,-182.98700000000
320136,4273002,-194.30800000000
321761,4272965,-195.92800000000
327089,4272848,-201.90000000000
332475,4272734,-206.85700000000
332780,4272728,-205.99100000000
333114,4272721,-205.80400000000
333433,4272714,-205.77800000000
338631,4272607,-185.42300000000
339269,4272595,-181.83200000000
315330,4273130,-182.99200000000
316883,4273094,-186.45400000000
318510,4273057,-190.94800000000
295992,4273617,-198.88700000000
299202,4273536,-187.57700000000
360220,4272238,-219.27700000000
354689,4272337,-211.01800000000
289431,4273825,-195.79000000000
292799,4273737,-200.35200000000
315070,4273191,-180.30500000000
339649,4272679,-181.32200000000
320080,4273114,-194.88500000000
320095,4273113,-194.89600000000
321676,4273078,-196.39600000000
321676,4273078,-196.43600000000
359116,4272332,-216.98500000000
352744,4272465,-209.44400000000
349551,4272543,-206.64900000000
340159,4272743,-180.72300000000
340479,4272774,-182.24300000000
360193,4272406,-218.97900000000
316846,4273353,-187.03900000000
316846,4273372,-186.99400000000
342195,4272851,-184.25800000000
360181,4272553,-219.04000000000
323411,4273317,-196.20600000000
360155,4272702,-218.78300000000
346829,4272964,-203.91800000000
337873,4273159,-186.67500000000
338758,4273141,-186.29600000000
354757,4272946,-209.97800000000
312834,4273835,-178.78400000000
341838,4273209,-184.29300000000
360129,4272869,-218.46700000000
349200,4273179,-206.09400000000
360101,4272999,-216.67000000000
340086,4273448,-185.42100000000
347170,4273365,-203.78900000000
353064,4273254,-207.90400000000
355082,4273236,-208.24300000000
360017,4273167,-216.59500000000
311391,4274239,-175.96100000000
311406,4274239,-175.94100000000
311536,4274236,-175.92900000000
311536,4274236,-175.88900000000
344052,4273554,-194.06200000000
330916,4273840,-204.57600000000
291825,4274780,-196.44500000000
291825,4274780,-196.44500000000
359991,4273334,-215.81800000000
299057,4274725,-188.24800000000
299057,4274725,-188.29800000000
322690,4274221,-192.93400000000
359965,4273482,-215.28300000000
354247,4273640,-207.49800000000
355872,4273629,-208.80000000000
342520,4273899,-185.23400000000
360722,4273562,-217.45900000000
353812,4273685,-207.09500000000
341518,4273956,-185.73400000000
359938,4273631,-215.23600000000
355076,4273717,-207.35800000000
340099,4274114,-183.13700000000
349113,4273939,-205.59300000000
291953,4275276,-195.55400000000
291953,4275276,-195.53400000000
308791,4274856,-175.60400000000
308806,4274856,-175.57400000000
331522,4274345,-205.65200000000
334758,4274277,-202.78400000000
338750,4274196,-185.76400000000
359927,4273797,-215.67200000000
320172,4274611,-192.00500000000
324207,4274521,-194.53700000000
295989,4275209,-198.38800000000
294452,4275267,-199.86100000000
297630,4275186,-195.47400000000
300838,4275105,-182.97400000000
347722,4274095,-203.04200000000
347736,4274094,-203.00200000000
291215,4275388,-194.78300000000
317778,4274739,-187.73500000000
360683,4273877,-215.34500000000
345589,4274209,-196.59800000000
359915,4273964,-215.45200000000
354634,4274151,-206.49800000000
341456,4274475,-185.64900000000
359918,4274131,-215.24100000000
347872,4274351,-202.70700000000
359921,4274279,-214.93700000000
310111,4275380,-174.95800000000
310126,4275380,-174.99800000000
327094,4275087,-198.78100000000
341390,4274791,-182.59300000000
359924,4274445,-214.18100000000
327125,4275124,-199.08100000000
343306,4274790,-188.29100000000
343306,4274790,-188.33100000000
348576,4274708,-203.44100000000
343467,4274824,-190.03300000000
334702,4275056,-199.94300000000
334702,4275056,-199.99300000000
359926,4274593,-214.55500000000
361131,4274572,-214.31200000000
334775,4275092,-201.73400000000
328303,4275246,-200.50400000000
329914,4275212,-201.96300000000
338448,4275053,-186.68400000000
331540,4275215,-204.38700000000
347722,4274909,-201.71500000000
292282,4276175,-194.41500000000
292267,4276194,-194.47900000000
296041,4276097,-198.51300000000
330728,4275287,-201.96800000000
359914,4274741,-214.38900000000
355489,4274857,-204.99100000000
318220,4275636,-188.27200000000
318235,4275635,-188.28300000000
360670,4274802,-214.31700000000
360685,4274802,-214.40600000000
349221,4275047,-204.08900000000
312156,4275887,-175.09400000000
312156,4275887,-175.03400000000
334506,4275393,-200.19900000000
359919,4275037,-213.47800000000
360341,4275067,-213.32800000000
356684,4275132,-203.84000000000
308170,4276203,-175.59000000000
308185,4276203,-175.57000000000
359922,4275185,-212.98900000000
360692,4275172,-213.51000000000
358574,4275264,-208.50500000000
358588,4275283,-208.67700000000
339186,4275668,-180.93900000000
340770,4275710,-185.08000000000
359983,4275369,-211.59300000000
357184,4275437,-205.39000000000
338029,4275839,-190.10800000000
360086,4275423,-211.52900000000
359273,4275437,-211.05700000000
294464,4276877,-198.36700000000
294478,4276877,-198.32700000000
299282,4276755,-187.26100000000
313620,4276408,-176.09200000000
313635,4276408,-176.12200000000
347694,4275687,-199.79800000000
327160,4276122,-197.54700000000
358070,4275514,-206.96200000000
292882,4276955,-194.33400000000
289632,4277059,-190.35800000000
360044,4275516,-211.23600000000
343111,4275886,-187.30400000000
313189,4276603,-174.95200000000
313203,4276602,-174.98200000000
327120,4276289,-198.00400000000
340877,4276004,-182.86200000000
350121,4275825,-203.44700000000
350121,4275825,-203.40700000000
359974,4275665,-211.74100000000
350121,4275844,-203.72100000000
336932,4276176,-196.60700000000
339805,4276118,-178.90900000000
292657,4277220,-193.92200000000
292643,4277239,-193.90700000000
334814,4276275,-200.65600000000
350965,4275958,-204.60600000000
359948,4275814,-210.91500000000
350197,4276009,-203.40300000000
359906,4275944,-210.57400000000
349372,4276135,-202.38600000000
336850,4276455,-195.18100000000
347690,4276242,-198.97700000000
351652,4276186,-205.17100000000
359923,4276055,-210.39300000000
357456,4276117,-205.12700000000
316987,4276959,-182.18200000000
318844,4276935,-185.82500000000
350797,4276294,-203.31000000000
359910,4276147,-210.36400000000
329947,4276784,-199.66600000000
352235,4276360,-205.04100000000
348579,4276447,-200.20500000000
338887,4276673,-182.16600000000
339323,4276664,-178.99600000000
359913,4276295,-209.80500000000
337408,4276740,-192.54500000000
337422,4276739,-192.57500000000
357607,4276429,-205.04600000000
359857,4276463,-211.83800000000
353009,4276641,-204.36700000000
359989,4276535,-209.06500000000
338138,4276984,-184.41700000000
349122,4276770,-200.41100000000
357307,4276674,-204.16900000000
360050,4276681,-208.88800000000
347658,4276908,-198.52300000000
347673,4276908,-198.41500000000
356307,4276785,-205.14800000000
300750,4277995,-184.36700000000
355930,4276829,-204.23300000000
352622,4276889,-205.51600000000
353696,4276869,-203.67300000000
360080,4276774,-208.69200000000
354306,4276877,-204.35400000000
351260,4276989,-203.45200000000
347315,4277136,-197.96400000000
296097,4278298,-198.12800000000
296098,4278316,-198.16300000000
342818,4277261,-189.31700000000
360142,4276939,-207.57300000000
347085,4277252,-195.98000000000
347099,4277252,-195.94000000000
334825,4277514,-200.04000000000
338062,4277448,-189.46300000000
360129,4277032,-207.16400000000
355414,4277116,-203.03700000000
320186,4277849,-183.25900000000
297711,4278405,-196.97000000000
300933,4278324,-182.01400000000
311816,4278060,-174.25800000000
312047,4278055,-171.90300000000
294535,4278504,-196.91000000000
319360,4277904,-183.77400000000
321798,4277850,-182.71200000000
331591,4277637,-198.62200000000
291299,4278607,-190.91900000000
361160,4277088,-210.93500000000
300890,4278380,-182.47700000000
300890,4278380,-182.48700000000
311772,4278117,-174.39200000000
311772,4278117,-174.42200000000
319317,4277942,-184.23400000000
319331,4277942,-184.21400000000
321784,4277887,-182.95100000000
321784,4277887,-182.96100000000
324251,4277832,-187.80100000000
324251,4277832,-187.85100000000
315938,4278038,-178.49300000000
360102,4277143,-206.66100000000
305999,4278292,-177.33500000000
324309,4277868,-187.64000000000
327327,4277802,-195.27200000000
360060,4277255,-206.37200000000
349208,4277453,-200.48800000000
356143,4277343,-203.20500000000
346481,4277560,-196.56200000000
346743,4277555,-195.79600000000
350239,4277489,-202.31800000000
359977,4277497,-206.08900000000
351679,4277646,-203.91400000000
308040,4278668,-178.43200000000
354974,4277679,-202.88100000000
308041,4278687,-178.50700000000
340902,4277965,-184.32600000000
357237,4277657,-203.66600000000
345661,4277908,-197.41100000000
339046,4278058,-186.02400000000
359995,4277663,-205.55400000000
342834,4278074,-192.70600000000
360010,4277755,-205.21300000000
339324,4278200,-184.09300000000
339310,4278219,-184.16800000000
351018,4277992,-202.89100000000
360984,4277831,-208.75500000000
345012,4278143,-197.38200000000
349162,4278064,-201.19000000000
327387,4278541,-193.51400000000
347682,4278147,-199.09500000000
316130,4278848,-173.79300000000
360116,4277957,-204.86200000000
350383,4278207,-202.97500000000
349847,4278254,-202.82100000000
338939,4278485,-188.14600000000
360148,4278086,-204.52600000000
339955,4278520,-184.07200000000
344220,4278473,-195.60000000000
344220,4278473,-195.64000000000
311102,4279224,-172.67500000000
289312,4279788,-188.00100000000
344134,4278530,-196.71100000000
360265,4278232,-204.76900000000
357134,4278343,-202.71100000000
294333,4279731,-194.57200000000
340960,4278704,-187.18800000000
340960,4278704,-187.16800000000
341410,4278732,-189.38000000000
360370,4278378,-204.67800000000
355960,4278457,-201.49500000000
342151,4278754,-192.23800000000
349201,4278618,-201.89400000000
306277,4279580,-179.00500000000
308410,4279566,-182.17500000000
343400,4278804,-193.48600000000
338468,4278920,-190.89500000000
340658,4278876,-188.13400000000
360430,4278506,-204.48900000000
348246,4278766,-201.49100000000
330042,4279151,-195.16600000000
342835,4278889,-194.84600000000
296140,4279962,-196.18400000000
297736,4279922,-196.57700000000
299346,4279881,-194.19000000000
300927,4279841,-188.37700000000
361128,4278568,-205.40700000000
296140,4279981,-196.20900000000
297736,4279940,-196.56100000000
299332,4279900,-194.24500000000
300927,4279860,-188.45200000000
343576,4278911,-195.45900000000
353556,4278722,-200.67000000000
346376,4278875,-198.70400000000
334844,4279124,-194.11000000000
360520,4278634,-203.30000000000
296142,4280036,-195.89400000000
299363,4279973,-194.03500000000
302554,4279894,-182.81700000000
320194,4279477,-180.04200000000
320194,4279477,-180.02200000000
323226,4279409,-183.58000000000
336601,4279125,-193.30300000000
352078,4278823,-203.89600000000
318627,4279531,-179.05800000000
292952,4280174,-191.56600000000
325141,4279404,-187.31600000000
289746,4280276,-188.38400000000
357099,4278824,-202.34600000000
317034,4279660,-175.05600000000
317034,4279660,-175.07600000000
340533,4279156,-187.49300000000
360594,4278781,-204.14400000000
301630,4280064,-186.95000000000
331759,4279410,-195.82600000000
316877,4279775,-173.85600000000
349428,4279095,-203.26300000000
360670,4278928,-204.07000000000
337941,4279412,-191.14100000000
306581,4280147,-181.02600000000
306567,4280166,-180.99000000000
360745,4279056,-203.86700000000
350433,4279335,-204.39400000000
344255,4279471,-197.31200000000
352944,4279307,-199.91400000000
352159,4279321,-203.04400000000
360820,4279203,-203.93500000000
355555,4279296,-200.75100000000
291517,4280841,-188.98400000000
291531,4280841,-188.94400000000
341704,4279688,-194.27300000000
347811,4279570,-201.89600000000
348102,4279564,-201.57400000000
360880,4279350,-203.92300000000
327491,4280019,-192.38900000000
357138,4279434,-200.02600000000
357908,4279420,-201.14900000000
338820,4279801,-190.76400000000
357154,4279453,-200.40000000000
330046,4280057,-192.83900000000
327538,4280129,-190.89500000000
328392,4280111,-192.28800000000
360970,4279496,-203.41500000000
327350,4280170,-190.64200000000
331746,4280132,-193.81500000000
358665,4279611,-201.95200000000
361044,4279606,-203.50300000000
349659,4279831,-204.39100000000
337244,4280111,-189.31500000000
354388,4279780,-199.17700000000
352691,4279811,-202.59300000000
337245,4280129,-188.55800000000
337245,4280129,-188.55800000000
337216,4280148,-187.95200000000
361105,4279734,-203.41700000000
335651,4280254,-191.01800000000
336536,4280236,-190.01700000000
353781,4279902,-198.45800000000
317347,4280671,-172.54300000000
334855,4280289,-191.84000000000
360047,4279826,-202.70700000000
352273,4279967,-203.74100000000
333506,4280354,-192.12100000000
334173,4280340,-192.00400000000
344442,4280152,-198.37800000000
357118,4279916,-199.11500000000
332680,4280409,-192.96900000000
348793,4280088,-205.18900000000
361209,4279880,-202.96500000000
355523,4279981,-198.39100000000
346734,4280164,-201.20400000000
347169,4280155,-201.54200000000
351753,4280106,-203.09500000000
360861,4279960,-203.57900000000
309723,4281034,-181.91300000000
360862,4279979,-203.28800000000
290911,4281523,-189.27100000000
308665,4281133,-184.78500000000
337108,4280502,-188.47000000000
359617,4280093,-201.36100000000
348957,4280288,-205.60200000000
349713,4280366,-203.48500000000
341664,4280540,-196.86700000000
318707,4281102,-175.60000000000
338213,4280683,-188.59600000000
297779,4281624,-194.48900000000
300999,4281543,-191.41500000000
304204,4281463,-182.51800000000
294603,4281723,-192.79600000000
291383,4281844,-188.68700000000
356867,4280457,-198.22600000000
321756,4281219,-177.06800000000
351617,4280608,-204.01400000000
350399,4280631,-206.40100000000
296653,4281837,-193.37600000000
296653,4281837,-193.41600000000
351226,4280634,-204.85900000000
306254,4281617,-180.21800000000
352460,4280648,-204.24700000000
306052,4281677,-180.06400000000
322181,4281357,-178.71500000000
324762,4281300,-184.12900000000
356638,4280665,-199.08500000000
351011,4280786,-204.88400000000
306344,4281763,-180.54600000000
306359,4281762,-180.55600000000
305547,4281819,-179.07600000000
309130,4281733,-183.23500000000
344604,4280982,-200.36800000000
323474,4281440,-181.57400000000
322765,4281511,-180.02300000000
349796,4280975,-204.61100000000
290264,4282336,-192.70000000000
307943,4281891,-183.07000000000
309684,4281849,-184.57300000000
310989,4281818,-178.28400000000
290251,4282355,-192.70500000000
307944,4281909,-183.04500000000
309684,4281868,-182.69800000000
310990,4281837,-178.29800000000
321533,4281612,-174.78500000000
354496,4280943,-200.17600000000
302407,4282137,-187.62700000000
347160,4281154,-203.40400000000
302407,4282155,-187.62200000000
350510,4281110,-205.88200000000
334893,4281491,-188.89200000000
337171,4281481,-185.93900000000
318088,4281949,-172.43600000000
320930,4281885,-174.18300000000
333299,4281617,-190.39200000000
341276,4281454,-197.85300000000
321352,4281949,-173.00900000000
321352,4281949,-173.10900000000
356069,4281248,-199.02700000000
306793,4282307,-181.29500000000
306808,4282307,-181.25500000000
325950,4281867,-185.07900000000
327705,4281865,-187.19100000000
327705,4281865,-187.01100000000
330606,4281803,-186.89100000000
334463,4281722,-188.02600000000
334478,4281722,-188.04600000000
320643,4282039,-175.60200000000
357100,4281322,-198.24300000000
300864,4282545,-191.22300000000
300864,4282545,-191.22300000000
341744,4281686,-199.74300000000
319965,4282166,-176.44200000000
300490,4282666,-192.86000000000
326914,4282142,-186.28600000000
331191,4282050,-189.62100000000
355784,4281568,-200.07300000000
348635,4281700,-207.04400000000
319229,4282330,-173.85700000000
352740,4281697,-204.14200000000
352755,4281697,-204.13200000000
351247,4281725,-206.40600000000
304048,4282781,-184.47900000000
302120,4282866,-190.52100000000
347101,4281877,-203.50700000000
318492,4282514,-172.54000000000
357498,4281722,-196.73100000000
337432,4282198,-184.31700000000
300050,4283066,-193.35900000000
333343,4282301,-187.99200000000
344263,4282117,-203.79600000000
317133,4282711,-172.48000000000
336520,4282291,-184.50000000000
352746,4281993,-205.12100000000
318773,4282711,-172.33400000000
351152,4282041,-207.18000000000
305766,4283035,-179.81500000000
309015,4282957,-183.67000000000
312248,4282880,-175.20500000000
320383,4282693,-175.79300000000
299430,4283211,-193.36800000000
293035,4283374,-191.27500000000
318700,4282750,-172.72200000000
296210,4283311,-190.87700000000
289815,4283477,-191.08900000000
293035,4283392,-190.93100000000
318701,4282768,-172.76600000000
333492,4282446,-187.87700000000
355444,4282018,-200.96900000000
321849,4282715,-173.99700000000
347514,4282221,-203.23600000000
360143,4281989,-198.21200000000
339004,4282443,-190.08100000000
346967,4282454,-203.75800000000
310458,4283293,-181.50100000000
352753,4282400,-205.21800000000
299454,4283580,-193.11700000000
341575,4282651,-200.98600000000
298629,4283656,-192.91200000000
298629,4283656,-192.91200000000
355220,4282466,-202.16300000000
359629,4282461,-196.88300000000
358223,4282523,-198.27300000000
358238,4282523,-197.94700000000
297081,4283862,-190.66300000000
313901,4283452,-171.25500000000
358761,4282569,-198.36500000000
337303,4282996,-184.02200000000
361226,4282563,-198.02200000000
339479,4283026,-193.25000000000
351513,4282793,-209.88400000000
295432,4284052,-189.26000000000
339480,4283044,-193.30500000000
355573,4282737,-201.66500000000
352761,4282788,-206.02100000000
339161,4283069,-189.50200000000
339510,4283062,-192.74300000000
348745,4282919,-206.31800000000
294462,4284152,-189.38100000000
322360,4283537,-172.79100000000
322374,4283536,-172.82100000000
322374,4283536,-172.84100000000
344095,4283157,-205.10000000000
361028,4282844,-197.02700000000
293161,4284333,-188.19100000000
331061,4283440,-187.29900000000
328032,4283561,-183.90600000000
291902,4284477,-188.40400000000
312477,4283985,-177.51600000000
334935,4283489,-183.08300000000
360857,4282995,-196.59900000000
327715,4283679,-183.46400000000
290644,4284621,-189.85000000000
355335,4283186,-201.62600000000
289776,4284718,-189.18200000000
354496,4283275,-203.13600000000
354003,4283302,-204.81500000000
352771,4283325,-206.70500000000
288576,4284861,-189.57500000000
360760,4283311,-196.59900000000
319575,4284192,-171.97900000000
340335,4283749,-196.23700000000
307397,4284495,-179.14300000000
304746,4284615,-182.80800000000
328159,4284076,-182.98800000000
331059,4284033,-182.58200000000
337409,4283919,-183.38400000000
301065,4284780,-190.70900000000
304255,4284701,-185.33000000000
317216,4284394,-171.57000000000
318810,4284357,-171.83600000000
297847,4284879,-189.75200000000
291467,4285044,-186.51300000000
294672,4284960,-186.88300000000
322029,4284303,-173.27000000000
330756,4284132,-184.90000000000
330756,4284132,-184.89000000000
344311,4283855,-204.98800000000
297863,4284916,-190.25200000000
299472,4284875,-192.44700000000
299458,4284894,-192.48100000000
297863,4284934,-190.25600000000
360824,4283606,-195.96100000000
352780,4283843,-207.32700000000
348331,4283945,-206.12600000000
354985,4283839,-203.28800000000
349549,4283959,-206.32100000000
310944,4284799,-182.89600000000
330630,4284356,-184.89600000000
353637,4283956,-206.97700000000
333432,4284445,-183.07500000000
360830,4283957,-195.90400000000
323590,4284712,-172.50500000000
358163,4284041,-203.67300000000
358439,4284055,-203.39500000000
350423,4284201,-207.91900000000
337595,4284507,-184.03000000000
305907,4285253,-180.42700000000
305922,4285253,-180.44700000000
341394,4284468,-199.34400000000
352440,4284256,-207.36300000000
305849,4285273,-180.28200000000
330407,4284713,-184.42100000000
305850,4285291,-180.29700000000
344671,4284441,-205.27000000000
351717,4284344,-207.50000000000
305199,4285363,-182.84700000000
311506,4285230,-183.17900000000
311506,4285230,-183.19900000000
360777,4284236,-195.91900000000
308201,4285364,-181.23500000000
308188,4285383,-181.32900000000
308188,4285383,-181.32900000000
306725,4285455,-179.80300000000
308174,4285420,-181.22900000000
308189,4285420,-181.20900000000
311509,4285341,-182.48900000000
312958,4285306,-179.40400000000
334847,4284823,-179.19000000000
312668,4285332,-180.31300000000
312668,4285332,-180.28300000000
315929,4285256,-171.11200000000
312668,4285350,-180.21700000000
313335,4285334,-177.46100000000
315930,4285274,-171.17600000000
310335,4285424,-183.75700000000
313901,4285340,-175.77200000000
314338,4285385,-175.39700000000
314338,4285385,-175.35700000000
314352,4285403,-175.13100000000
314729,4285413,-172.61800000000
360650,4284479,-195.27900000000
355664,4284567,-202.81300000000
315078,4285423,-170.71800000000
315469,4285414,-170.03200000000
303684,4285714,-188.36100000000
303684,4285714,-188.37100000000
309309,4285597,-183.09300000000
318297,4285387,-171.84700000000
343677,4284849,-203.21400000000
342679,4284887,-202.37000000000
343229,4284876,-202.02200000000
355318,4284647,-204.55600000000
318283,4285424,-172.12700000000
318283,4285424,-172.17700000000
318240,4285443,-171.68300000000
343998,4284898,-202.82700000000
360711,4284588,-197.60500000000
317342,4285482,-170.17500000000
318936,4285446,-171.54100000000
341839,4284959,-199.85400000000
308906,4285699,-181.99100000000
348594,4284865,-204.98400000000
316575,4285555,-170.41200000000
344391,4284964,-203.38200000000
322185,4285465,-173.01200000000
352944,4284839,-206.58700000000
292745,4286195,-186.87200000000
306386,4285852,-178.38400000000
347379,4284999,-205.37900000000
338943,4285183,-189.91200000000
344785,4285068,-204.96300000000
349176,4284984,-205.85300000000
356135,4284873,-201.32000000000
337422,4285288,-183.71700000000
341061,4285215,-197.72600000000
341815,4285237,-198.23100000000
346019,4285155,-206.01000000000
360831,4284882,-195.99200000000
320566,4285705,-172.22500000000
341902,4285253,-200.54800000000
320567,4285724,-172.19000000000
341902,4285272,-200.57300000000
345179,4285208,-205.90500000000
351643,4285085,-207.33200000000
345585,4285219,-205.28000000000
320567,4285760,-172.25900000000
328570,4285622,-180.10900000000
340745,4285369,-195.44200000000
343194,4285321,-201.54500000000
328556,4285641,-180.04200000000
331454,4285579,-179.69500000000
350950,4285209,-208.01400000000
302728,4286330,-188.71300000000
334906,4285599,-177.86100000000
340355,4285488,-194.70100000000
299496,4286430,-190.74200000000
293089,4286593,-186.00700000000
296265,4286530,-186.39300000000
289886,4286696,-187.32200000000
346965,4285395,-204.97300000000
360837,4285196,-198.11000000000
300760,4286490,-190.36300000000
300773,4286490,-190.39300000000
339967,4285625,-193.18200000000
342446,4285595,-200.27200000000
343301,4285578,-200.05900000000
351417,4285423,-207.63600000000
348374,4285480,-205.99800000000
336620,4285749,-183.10000000000
338490,4285747,-188.18000000000
360927,4285324,-192.31500000000
322302,4286110,-171.90000000000
322302,4286129,-171.92500000000
331621,4285945,-183.30300000000
322259,4286167,-171.77500000000
315882,4286348,-170.80300000000
315882,4286348,-170.76300000000
349494,4285643,-207.18900000000
315955,4286365,-170.35700000000
332029,4286029,-182.09900000000
339161,4285919,-190.27000000000
350060,4285707,-205.54800000000
360931,4285528,-196.06800000000
313421,4286517,-180.77300000000
332422,4286095,-181.55900000000
349799,4285749,-208.02400000000
305436,4286726,-184.01000000000
307624,4286673,-180.55600000000
307624,4286692,-180.60100000000
330640,4286170,-182.22900000000
338134,4286014,-185.98100000000
348481,4285811,-205.96200000000
350554,4285790,-207.59200000000
350860,4285840,-207.34900000000
333077,4286210,-180.26000000000
345615,4285995,-206.00400000000
358500,4285793,-199.88000000000
333689,4286327,-178.06600000000
356153,4285890,-199.78000000000
351341,4285979,-207.71700000000
360936,4285824,-198.82400000000
334967,4286412,-177.13600000000
304881,4287166,-184.84800000000
304881,4287166,-184.86800000000
323576,4286730,-172.81300000000
323576,4286730,-172.80300000000
323549,4286749,-172.55800000000
330259,4286640,-180.73500000000
333983,4286562,-176.86200000000
329868,4286686,-179.69300000000
353462,4286217,-204.28700000000
323217,4286849,-171.93600000000
343071,4286452,-198.08500000000
349332,4286350,-208.68300000000
361288,4286151,-196.35200000000
353115,4286297,-210.19900000000
353115,4286316,-210.22400000000
351957,4286356,-207.08300000000
321858,4287027,-170.90000000000
329641,4286857,-178.59200000000
330176,4286846,-179.89400000000
352291,4286424,-206.06200000000
356595,4286363,-199.11600000000
322482,4287069,-172.07600000000
325033,4287049,-173.48200000000
325034,4287068,-173.47700000000
329310,4286994,-177.54800000000
343787,4286697,-202.13200000000
356163,4286464,-203.45400000000
352815,4286525,-206.64700000000
350424,4286570,-210.10400000000
299297,4287711,-189.28300000000
299297,4287730,-189.32800000000
324963,4287143,-176.51600000000
328919,4287058,-177.83400000000
326137,4287136,-175.17000000000
361324,4286465,-196.58500000000
328630,4287119,-176.81800000000
328630,4287119,-176.83800000000
325602,4287203,-174.08600000000
333804,4287028,-176.16500000000
325603,4287222,-174.07100000000
338168,4286957,-185.84400000000
328081,4287187,-177.00700000000
328777,4287172,-178.22200000000
290259,4288185,-188.63300000000
342952,4286972,-197.93000000000
356645,4286714,-199.30600000000
342286,4287004,-200.98900000000
361008,4286655,-196.10800000000
349299,4286868,-207.94200000000
330868,4287293,-179.66300000000
355734,4286805,-203.49400000000
348619,4286937,-207.33400000000
301145,4287998,-188.16900000000
291537,4288244,-188.54300000000
289827,4288289,-188.41300000000
289827,4288289,-188.45300000000
307508,4287842,-181.99700000000
328665,4287359,-177.35800000000
294755,4288179,-189.74400000000
304349,4287938,-185.53200000000
349043,4287095,-207.52000000000
316873,4287806,-172.68100000000
322959,4287669,-171.30700000000
334088,4287429,-175.06900000000
361172,4286930,-196.59900000000
321004,4287786,-169.92700000000
360521,4286997,-198.17400000000
317136,4287893,-169.99100000000
297763,4288417,-189.20400000000
297777,4288416,-189.18400000000
337526,4287506,-184.05000000000
297793,4288434,-188.89000000000
296938,4288475,-189.92700000000
296952,4288475,-189.89700000000
356727,4287193,-204.66800000000
348670,4287343,-207.79200000000
320269,4287951,-169.81100000000
321370,4287926,-170.12800000000
356712,4287212,-204.65300000000
314488,4288102,-181.30200000000
321762,4287936,-171.52400000000
353917,4287282,-205.76000000000
345803,4287490,-205.63100000000
314504,4288176,-181.03300000000
334603,4287733,-174.89000000000
343630,4287569,-198.30200000000
361279,4287243,-199.45400000000
314477,4288232,-181.39800000000
348459,4287661,-207.72800000000
307525,4288564,-183.16600000000
317233,4288335,-170.15200000000
307511,4288582,-183.15000000000
317233,4288353,-170.18700000000
334912,4287967,-175.64200000000
303339,4288758,-183.93900000000
337492,4287988,-183.33900000000
341535,4287944,-197.73200000000
352055,4287742,-208.44900000000
359141,4287650,-198.22300000000
317890,4288523,-173.25100000000
350056,4287853,-209.85300000000
319456,4288525,-173.30200000000
318341,4288606,-172.53700000000
331295,4288339,-177.23200000000
299593,4289111,-186.40900000000
353248,4287979,-209.44400000000
337210,4288383,-182.64200000000
313291,4288963,-187.46900000000
314072,4288945,-184.89200000000
314898,4288926,-181.64300000000
359843,4288008,-198.25700000000
316739,4288920,-172.43000000000
343761,4288344,-198.43000000000
352860,4288171,-208.01300000000
334954,4288596,-176.50700000000
354151,4288258,-207.03600000000
295155,4289631,-188.14400000000
295155,4289631,-188.14400000000
335030,4288742,-177.01000000000
305603,4289425,-186.09500000000
306747,4289397,-186.59100000000
307212,4289385,-185.71900000000
309949,4289320,-185.74200000000
310732,4289301,-187.01900000000
311558,4289281,-187.97700000000
312355,4289263,-188.01500000000
329422,4288879,-171.23700000000
307501,4289397,-185.26300000000
309124,4289358,-184.33900000000
336813,4288742,-180.13000000000
353806,4288413,-207.68000000000
307501,4289416,-185.27800000000
309124,4289377,-184.33400000000
353807,4288431,-207.72500000000
302793,4289549,-185.29900000000
299577,4289629,-185.05300000000
308342,4289414,-184.16000000000
316427,4289223,-176.38600000000
296347,4289730,-188.00400000000
293173,4289812,-190.39800000000
289971,4289896,-188.10300000000
309125,4289414,-184.21300000000
353793,4288468,-207.51400000000
306126,4289505,-184.99700000000
344204,4288705,-200.96500000000
341364,4288780,-197.25500000000
317255,4289315,-174.15200000000
311229,4289493,-187.36000000000
354607,4288601,-206.51600000000
344147,4288817,-202.30400000000
346697,4288768,-206.21700000000
344133,4288836,-202.31900000000
315998,4289455,-180.10000000000
348393,4288773,-209.43900000000
329255,4289197,-171.94500000000
345365,4288868,-202.98200000000
355000,4288687,-206.03000000000
328401,4289234,-173.27700000000
357420,4288661,-201.31000000000
331531,4289185,-174.47100000000
355335,4288773,-205.39800000000
355814,4288783,-203.31800000000
348006,4288984,-208.42800000000
315266,4289750,-183.19800000000
321843,4289600,-171.51300000000
354121,4288962,-206.97700000000
315267,4289787,-182.89800000000
353426,4288993,-208.05700000000
299895,4290177,-183.29800000000
360758,4288917,-195.51300000000
359352,4288941,-198.86800000000
315239,4289880,-183.29200000000
315254,4289880,-183.32200000000
329873,4289628,-172.38200000000
347750,4289265,-210.21300000000
339581,4289500,-190.77500000000
356676,4289193,-202.36500000000
334975,4289632,-178.09500000000
336511,4289600,-180.20100000000
344625,4289530,-200.94700000000
358561,4289270,-200.06900000000
357114,4289351,-204.63300000000
291779,4290830,-192.06800000000
291793,4290829,-192.04800000000
351972,4289520,-208.90300000000
348017,4289594,-209.82000000000
327490,4268003,-205.32400000000
328524,4267988,-206.07300000000
329504,4267997,-206.88700000000
