longitude,latitude,height_sea_level_m,height_geometric_m,gravity_mgal,gravity_disturbance_mgal,gravity_bouguer_mgal
26.38959,-24.64658,914.0,934.1710084020592,978627.65,-15.141676730010659,-117.08441109011181
26.40907,-24.88544,959.0,980.2424330995487,978636.86,-8.117391297360882,-116.81480620304886
26.41649,-24.95209,975.0,996.5674974083852,978639.69,-4.84764128702227,-115.16516805080785
26.42361,-24.2925,938.2,956.9299276980272,978601.84,-9.83247738017235,-116.74293882702572
26.44653,-24.8362,972.0,992.9123423417518,978626.62,-11.057255933643319,-121.34114394614676
26.44884,-24.75482,951.0,971.5176335385648,978625.27,-13.41577253700234,-121.80907518455419
26.45381,-24.66489,957.0,977.1071025344079,978627.44,-3.356252444558777,-111.0734858057045
26.45555,-24.21056,916.0,934.4560052904161,978587.96,-25.108113103662618,-128.74630886587664
26.46875,-24.60893,919.0,938.8450684913049,978621.31,-17.4648324388545,-121.88773864157403
26.48148,-24.94058,981.0,1002.3435826292094,978629.92,-12.040790583821945,-123.95157959024135
26.49026,-24.14111,902.9,921.0878721689915,978578.89,-33.6193868102273,-135.97245221572513
26.49165,-24.56111,905.0,924.6013098466942,978620.91,-18.994204781018198,-121.01220387125983
26.49445,-24.07722,889.2,907.2404034099322,978576.53,-35.952539526624605,-136.73156920519074
26.51006,-24.70712,966.0,986.167832577274,978623.96,-6.933321844553575,-113.93794412826608
26.52328,-24.86159,981.0,1001.8667687753426,978617.58,-19.082068238640204,-128.39089790255503
26.53171,-24.78603,1023.0,1043.48588790129,978601.14,-17.482889098348096,-133.52203550798868
26.55809,-24.52959,914.0,933.3422688751772,978609.39,-25.666987458826043,-129.35641011855168
26.57162,-24.95985,1021.0,1042.2371067340669,978617.07,-13.91199184418656,-128.78903847501925
26.57423,-24.66632,963.0,982.8717400069436,978620.86,-8.255408573313616,-116.96067105458445
26.57474,-24.73685,1005.0,1025.1708720031693,978613.41,-7.487444449099712,-121.56636985829807
26.58476,-24.608,937.0,956.6160982492602,978627.2,-6.027738822507672,-112.2282523300629
26.59583,-24.84729,1045.0,1065.6576936584552,978595.71,-20.28471467201598,-138.86299415578756
26.60083,-24.38165,904.1,922.7567637231082,978604.3,-23.959693071781658,-126.40128806778841
26.62576,-24.52953,929.0,948.2153670874578,978608.64,-21.82354265660979,-126.88918699998965
26.63823,-24.8967,1045.0,1065.8270783598973,978596.3,-23.04603206925094,-141.42148149557016
26.64827,-24.63194,956.0,975.6066150563692,978616.99,-12.014646934112534,-120.46067941732579
26.65477,-24.95258,1021.0,1042.0647573153994,978607.37,-23.163131902227178,-139.05654068659857
26.66805,-24.32584,894.0,912.3219885370669,978597.73,-29.96492092148401,-131.08257862898
26.68092,-24.69727,972.0,991.8350702254529,978609.6,-18.86956525349524,-128.00837615496334
26.68283,-24.83032,1042.0,1062.447716827278,978590.93,-24.887328895856626,-142.6244534861323
26.689,-24.49841,920.0,938.9819569418225,978607.49,-23.701947745517828,-127.60796993862634
26.72694,-24.92503,1062.0,1082.8602244625883,978592.0,-24.04427270917222,-143.45358735552782
26.72719,-24.56895,946.0,965.2449237911501,978610.77,-17.128039697301574,-123.31415155325595
26.75378,-24.86694,1091.0,1111.5639287633217,978583.9,-19.28360131161753,-142.66405710531876
26.75838,-24.71622,1012.0,1031.855576900746,978595.22,-22.199925177381374,-136.8884017347029
26.77554,-24.80937,1067.0,1087.28972217483,978583.98,-22.73152514907997,-142.46905213318598
26.78526,-24.65182,988.0,1007.5540859004647,978603.15,-17.356973093468696,-129.48020737387577
26.80373,-24.56552,954.0,973.1436165578463,978607.16,-18.066672683460638,-126.34668451363032
26.80782,-24.93771,1116.0,1136.8882879116081,978581.35,-18.899418351706117,-145.7574856412857
26.82494,-24.75046,1061.0,1080.9918802035243,978594.32,-10.287813931121491,-130.91216642327998
26.83641,-24.99757,1109.0,1130.215713547995,978594.55,-11.893280939431861,-138.0477962965746
26.83665,-24.10861,892.4,909.8546343374268,978573.42,-40.36733305256348,-141.340374133497
26.84457,-24.52254,936.0,954.8745213791079,978599.28,-28.652234804001637,-134.66804613454917
26.86298,-24.8009,1143.0,1163.2333342281868,978573.84,-8.857657972374,-136.6999790703955
26.8661,-24.18971,866.0,883.5646386051708,978577.88,-49.484665149473585,-147.6389717878041
26.88889,-24.03194,864.2,881.522258222717,978577.48,-39.89642814954277,-136.7326552466698
26.89397,-24.93665,1119.0,1139.9472048030873,978584.59,-14.64247211930342,-141.74064297076148
26.89774,-24.21831,866.0,883.6045213250666,978579.05,-50.232844930142164,-148.16685753417894
26.90265,-24.17386,868.0,885.5114155885287,978577.78,-47.91480539215263,-144.97627162727204
26.90761,-24.57504,969.0,988.0420300736823,978594.76,-26.51946478278842,-136.7950255272969
26.91359,-24.85379,1250.0,1270.5326254062177,978561.8,8.568412296939641,-131.3481235806869
26.91644,-24.99652,1064.0,1085.316916731105,978606.54,-13.683781171799637,-134.40262413483424
26.91937,-24.037,869.0,886.2984515963111,978576.57,-39.67233826499432,-138.68805136249375
26.91994,-24.08606,884.0,901.3531235786475,978573.49,-41.40362969588023,-141.55785159489187
26.92143,-24.49725,939.0,957.6305081480625,978591.47,-33.88861743896268,-139.76381332821228
26.92416,-24.12828,888.0,905.4257213109581,978573.84,-42.63816307275556,-142.81127079971785
26.94885,-24.69603,1024.0,1043.6756576496844,978595.28,-17.10890622565057,-132.25140999413486
26.95058,-24.63011,981.0,1000.2988320941039,978601.15,-20.11046403751243,-130.29366806869717
26.95128,-24.17995,885.0,902.5080486660263,978574.67,-46.1907735185232,-146.13334798708797
26.95467,-24.21127,880.0,897.5652158224799,978574.98,-49.51954560924787,-149.229529033091
26.95844,-24.76324,1091.0,1111.0630154444468,978584.19,-12.016888104379177,-135.3496677772722
26.96692,-24.11427,897.0,914.3752590079296,978571.59,-41.18333225196693,-142.9054297099396
26.96718,-24.06285,892.0,909.2983246407356,978570.24,-40.6415982368635,-141.34546749345031
26.9705,-24.15172,891.0,908.4450882709993,978573.58,-43.54550191806629,-144.374152562863
26.99014,-24.01855,902.0,919.2606532502579,978567.73,-37.10247889405582,-139.586024593035
26.99332,-24.508,924.0,942.5958769520009,978590.85,-39.88012061477639,-145.0592416152436
26.99442,-24.99936,1036.0,1057.4916714416688,978617.24,-11.76550400373526,-129.72626833659362
26.99738,-24.87845,1097.0,1117.7747083967079,978591.41,-10.650205855839886,-135.13661108508947
26.9989,-24.93982,1064.0,1085.1401701238656,978600.33,-16.031435808516107,-136.79012358435187
27.00999,-24.84,1151.2,1171.763848781548,978583.21,0.45500482828356326,-129.2492684954825
27.01167,-24.78999,1131.1,1151.3625702095999,978578.41,-7.200372620718554,-134.6504194222819
27.01822,-24.13608,911.0,928.4231771272554,978570.29,-39.61708457127679,-142.9047499971549
27.02251,-24.17035,918.0,935.4920692603191,978572.28,-37.75539101753384,-142.16661340413737
27.02499,-24.71667,1068.9,1088.7246062926242,978591.81,-8.093896128702909,-129.4193672847959
27.02548,-24.03398,940.0,957.2906149919958,978563.61,-30.52329239086248,-137.1401896858883
27.03062,-24.21849,914.0,931.5852328350998,978568.76,-45.72939708514605,-148.2566773990624
27.03168,-24.755,1106.1,1126.1681046875817,978584.61,-6.37065427901689,-131.85359768162002
27.03667,-24.85167,1095.4,1116.075694879177,978593.61,-7.130065364181064,-130.30603582304906
27.03969,-24.00166,913.0,930.2836319033731,978563.03,-37.267917321645655,-141.09830792120107
27.04105,-24.93164,1039.6,1060.7708578604104,978606.94,-16.375947780092247,-134.03500647308923
27.04286,-24.08939,936.0,953.3696290467065,978561.71,-37.356755080632865,-142.7797801610802
27.04668,-24.675,1031.7,1051.283233997944,978592.01,-16.59098929387983,-133.3696899548587
27.06168,-24.63333,989.7,1009.0322473781187,978599.3,-19.485920064384118,-131.25544766121897
27.06335,-24.24445,936.0,953.6465933047986,978564.68,-44.75573949015234,-150.74647271962095
27.07188,-24.1843,946.0,963.5501707760054,978565.73,-36.58839468169026,-144.13969382159172
27.07668,-24.55,927.5,946.3303201591781,978615.5,-16.941260495921597,-122.12082303073865
27.07841,-24.03625,930.0,947.3561719099072,978571.0,-26.3511672092136,-131.86495597678933
27.09137,-24.09224,966.0,983.4381599974822,978558.21,-31.770326066645794,-141.42442646424254
27.09959,-24.14378,942.0,959.5203982022288,978563.01,-37.820150930667296,-144.8580902895864
27.11333,-24.405,884.5,902.6644591026496,978585.21,-50.834985036519356,-151.03024475866806
27.11333,-24.47667,896.7,915.1785721686119,978594.31,-42.74663804634474,-144.59826455618094
27.12167,-24.29333,934.8,952.5995166796628,978565.11,-47.95487799937837,-152.87402118357548
27.12479,-24.04622,940.0,957.43187003689,978571.85,-23.061680376064032,-129.46212130869063
27.13,-24.39999,886.6,904.7622168658901,978584.61,-50.44741984223947,-151.09736708028458
27.13095,-24.16371,950.0,967.5634332708378,978561.11,-38.581511209951714,-146.32761529180056
27.13225,-24.11064,968.0,985.5140184162767,978560.13,-30.44782432296779,-140.17284290078004
27.14,-24.32668,924.8,942.7176270163138,978571.41,-46.962636815733276,-152.12196727689812
27.14461,-24.07352,962.0,979.4875919411859,978576.65,-13.290498876594938,-122.17641576733723
27.15334,-24.89999,1004.9,1026.0841775747303,978627.4,-4.435512370429933,-117.46927575764609
27.17332,-24.42332,928.4,946.7149068411874,978576.71,-46.98696242948063,-152.1221993122831
27.17604,-24.00291,906.5,923.9428889073231,978569.2,-33.13833936036099,-135.64247636523552
27.18318,-24.03487,923.6,941.0903154943005,978576.23,-22.96196097624488,-127.61393099087859
27.19,-24.90833,1001.6,1022.8917366435658,978647.49,14.094407664844766,-98.85677590022765
27.19789,-24.07423,923.0,940.5453772724826,978581.22,-20.784522789996117,-125.0647762708023
27.2028,-24.09846,933.0,950.5840185606806,978583.28,-17.256430238950998,-122.34265315710319
27.20477,-24.14423,949.0,966.6341230564223,978565.56,-33.105412448523566,-139.4964464648055
27.20551,-24.17311,959.0,976.6682878772586,978559.11,-38.405869326903485,-147.01739947706935
27.20833,-24.47,902.2,920.7803889604397,978596.21,-38.66410505969543,-138.53266650529324
27.22604,-24.21155,965.0,982.7658599612824,978557.78,-40.448140147840604,-148.48648548897359
27.22667,-24.27167,994.2,1012.1087518892575,978555.72,-37.516923536895774,-149.94143051449532
27.23,-24.93333,997.3,1018.796037605222,978668.39,32.006067255395465,-81.64321757170926
27.25504,-24.97021,1012.7,1034.4417109646035,978673.6,39.49712511547841,-75.97206237475262
27.2567,-24.13432,960.0,977.7107190698761,978569.19,-25.389983849483542,-133.95849338848285
27.25876,-24.98782,1015.4,1037.2476030735663,978675.69,41.235989881679416,-74.11428899640853
27.2657,-24.96207,1012.4,1034.1037343891467,978672.81,39.165123444166966,-75.73506025473792
27.26878,-24.0854,939.0,956.622750757865,978577.96,-19.83460016711615,-126.26336927569169
27.27167,-24.52167,939.4,958.3794419539289,978590.41,-36.381436004536226,-142.79949660612866
27.28119,-24.91969,994.0,1015.4685093505273,978653.56,17.090443280292675,-94.77192269764834
27.2814,-24.97401,1019.1,1040.8857833140244,978675.6,43.22291250398848,-72.27536543633907
27.28258,-24.05495,931.0,948.5927091082435,978575.23,-22.99562093091663,-128.52183899152817
27.29343,-24.22523,991.0,1008.9643740936164,978559.62,-31.44810908078216,-143.93428623123626
27.29668,-24.01326,914.0,931.5759058697242,978569.71,-30.967351487255655,-134.89658811549015
27.31168,-24.82167,959.2,980.1035462847399,978667.98,27.350078176241368,-81.81945843538423
27.31287,-24.97496,1038.6,1060.4133887289117,978673.45,47.032495207036845,-71.40618388367155
27.31476,-24.14452,968.0,985.8252519163441,978562.83,-29.933249518857338,-138.59540550705148
27.32167,-24.76666,955.2,975.782660655572,978657.29,19.107363059883937,-89.13231968407979
27.32167,-25.0,1053.1,1075.0538051557817,978663.79,40.158978220657445,-79.32651938745852
27.32355,-24.19104,992.0,1009.967618071722,978554.92,-33.530419054906815,-146.01942691856698
27.32668,-24.26167,996.7,1014.8630623576244,978564.12,-27.590741332620382,-139.91933855442642
27.32837,-24.90935,993.0,1014.4548582853654,978664.75,28.680836972547695,-82.83436112908527
27.33,-24.70168,918.4,938.606531912751,978642.09,-3.106135757290758,-107.21041468278871
27.34135,-24.96895,1030.1,1051.8959414072447,978670.38,41.749673515209,-74.84607121515174
27.34167,-24.605,976.3,995.9568451074455,978604.3,-16.58367002941668,-115.38592802963356
27.3419,-24.11552,970.0,987.8312201931332,978570.23,-19.961288696853444,-129.43665857000667
27.34354,-24.88538,990.0,1011.3313833116587,978664.31,28.92946901335381,-82.64983445078616
27.34805,-24.03433,928.0,945.705342964556,978568.03,-29.701645034714602,-134.9948324187714
27.35249,-24.22729,1007.0,1025.158197252524,978558.23,-27.980520060053095,-142.2743570086298
27.35532,-24.06296,927.0,944.7701670158056,978571.71,-28.233368454501033,-133.19864011100418
27.36061,-24.8745,975.0,996.2895950568678,978666.75,27.477866583270952,-82.52638727100333
27.37074,-24.963,1020.6,1042.3749196591793,978657.15,25.992969975690357,-89.27654736645178
27.37962,-24.64073,916.0,936.0102177986113,978634.75,-7.073929802747443,-108.74798500551859
27.38425,-24.17078,1004.0,1022.1464319665228,978558.97,-24.355968951364048,-138.08362907421474
27.38499,-24.31168,1032.0,1050.5849283133448,978570.51,-13.562920896918513,-129.78140264198652
27.38647,-24.86182,953.0,974.2515761138791,978670.69,25.49118641426321,-81.2071309321004
27.395,-24.59833,955.5,975.3167499014967,978619.5,-7.29663843580056,-100.05327740879758
27.40071,-24.95335,1004.8,1026.5329726787097,978651.52,16.14134586637374,-98.46846046071352
27.40167,-24.685,918.7,939.0533400603096,978645.79,1.8746013131458312,-102.27859563287396
27.40205,-24.0708,922.0,939.9620370878511,978571.4,-30.55394881614484,-134.04866923044716
27.40247,-24.85178,938.0,959.2181711757244,978668.94,19.793734372709878,-85.52753694356744
27.40315,-24.20869,1024.0,1042.2736693173324,978558.08,-21.593389499816112,-137.4138923155963
27.40668,-24.72667,924.1,944.7029854264657,978660.09,15.06170729896985,-90.20591718454034
27.40833,-24.58167,965.0,984.7700062316146,978618.9,-3.841779868467711,-108.36319915577211
27.41138,-24.11852,963.0,981.1272295449121,978569.87,-22.591847026487812,-131.17533025918823
27.41333,-24.77333,926.6,947.4452648844305,978665.59,18.20542857167311,-87.50581328095394
27.41769,-24.94778,993.7,1015.4085928463527,978652.4,13.973459173808806,-98.14714072141483
27.42645,-24.83627,920.0,941.1688713542275,978666.5,12.851865703123622,-90.18281904820273
27.43333,-24.8,927.5,948.5147609527703,978674.58,25.692967414390296,-79.63215832732777
27.43382,-24.23186,1006.0,1024.426308349351,978565.62,-21.125071205897257,-135.18863234231236
27.44154,-24.01843,975.0,993.0185312763954,978564.65,-17.41509292635601,-126.73202210953232
27.44559,-24.93932,990.2,1011.8710955306536,978650.28,11.34594408038538,-100.85586574925364
27.44739,-24.93849,990.0,1011.6673671869072,978650.02,11.08036993141286,-101.07413650411738
27.44968,-24.82106,909.0,930.1390087667454,978660.75,4.744792728917673,-97.5030708254342
27.45415,-24.15186,957.0,975.3208564964212,978576.29,-20.20911613467615,-128.33297157319765
27.455,-24.54668,994.9,1014.6744060425378,978607.1,-4.026417416753247,-116.27330576571278
27.45943,-24.19057,966.0,984.3937126410615,978580.25,-16.059822494047694,-125.81740841203131
27.46173,-24.83134,913.2,934.4047909174495,978659.31,3.913911184296012,-99.03680170224023
27.465,-24.97,1010.1,1031.9125137388155,978638.89,4.0212453082203865,-106.26150216379011
27.46832,-24.72833,957.4,978.2064775090155,978642.59,7.785800096578896,-100.72483782214853
27.47121,-24.9306,990.7,1012.3313644555017,978649.6,11.409752847976051,-99.02202578764053
27.47124,-24.11615,960.0,978.3081006965541,978573.11,-20.06218593509402,-128.85249153894742
27.47166,-24.68668,930.5,951.0902578195534,978652.19,11.873700958909467,-93.51525676191599
27.47166,-24.85001,929.9,951.1914967387814,978663.59,12.08884366741404,-93.52048631069934
27.48158,-24.22501,970.0,988.5381066350963,978581.98,-15.37599465798121,-125.47377470064858
27.48312,-24.8233,944.1,965.322962910439,978651.38,6.077249232446775,-100.96118169511081
27.48785,-24.03755,1024.0,1042.165640680857,978558.47,-9.713817805168219,-125.9583029572406
27.48833,-24.26334,977.8,996.5165932889252,978577.71,-19.774650245788507,-130.05409883381242
27.49001,-24.77333,956.8,977.860704072157,978645.89,7.8905035856878385,-100.01270696797009
27.49005,-24.01749,1037.0,1055.1085467042692,978558.51,-4.333621006924659,-121.3539590788713
27.49167,-24.80333,944.3,965.4709779354744,978650.89,7.006133705493994,-98.9010517845351
27.495,-24.84,930.5,951.7934089119312,978656.49,5.863546286942437,-97.68572818813426
27.49547,-24.07726,984.0,1002.2812202924987,978566.31,-16.848671472398564,-128.52574345813156
27.49969,-24.17397,970.0,988.4569693766837,978585.79,-8.146308269468136,-118.42168921259011
27.51134,-24.93584,951.4,973.048383721513,978666.33,15.657084543723613,-92.24834447821594
27.51666,-24.52,1044.8,1064.6586287851057,978584.61,-9.274394374806434,-126.24613236862501
27.52036,-24.1041,988.0,1006.3838684216519,978572.65,-11.048062265501358,-123.07465247307898
27.52667,-24.67332,938.2,958.8535853991513,978660.49,23.48421245161444,-82.9801800706357
27.52837,-24.9662,961.9,983.6622096752242,978659.63,10.135869071935304,-97.60691237337245
27.52988,-24.88641,933.8,955.2466878596776,978653.25,0.4930399094009772,-103.833891195663
27.53175,-24.02684,1079.0,1097.1778895550171,978552.42,1.9293558557983488,-119.62068355097425
27.53667,-24.66167,952.8,973.4175605263399,978652.59,20.875722922268324,-86.26109096171577
27.54021,-24.99181,942.7,964.5549367317772,978655.56,-1.5995778508950025,-105.21218243099528
27.54233,-24.93465,926.2,947.8185300595775,978657.94,-0.4357701571425423,-103.68815683571192
27.54333,-24.54167,1034.8,1054.8081502026303,978587.91,-10.491270159836859,-125.99128936209196
27.55031,-24.06128,1032.0,1050.2759797687584,978561.28,-5.9953951148781925,-122.76290714504245
27.55067,-24.12157,998.0,1016.485633193442,978573.67,-8.0869460235117,-120.8738942405052
27.55443,-24.9706,933.9,955.6422834088082,978654.3,-4.143933653598651,-109.22548242040308
27.56274,-24.94023,931.3,952.9220172657841,978648.66,-8.526136325090192,-112.92921250088018
27.57336,-24.93057,948.7,970.2787723379977,978644.33,-6.833831742871553,-114.6566325497223
27.57368,-24.90118,975.4,996.8788342257428,978638.38,-2.5490096792345867,-111.2142214097817
27.57385,-24.14674,1024.0,1042.5900113640607,978572.92,-2.4775498958770186,-118.10942762311194
27.57845,-24.18333,1040.0,1058.679325788956,978573.0,0.10001903923694044,-114.1068870938143
27.58,-24.64999,959.5,980.158105234122,978649.69,20.854976253816858,-87.45762711340399
27.5836,-24.04596,1073.0,1091.2085593225033,978554.99,1.3736655534012243,-118.89684694952157
27.58543,-24.22478,991.0,1009.8025319153834,978585.02,-5.7590928197605535,-114.511013571008
27.58647,-24.0209,1085.0,1103.1335611063978,978553.63,5.375662425067276,-115.99628320962287
27.59332,-24.58833,988.1,1008.4805171391654,978607.4,-8.480525652994402,-119.05876712870013
27.60109,-24.92947,965.4,986.9486407050973,978641.37,-4.574280642671511,-112.97887826589161
27.60365,-24.12505,1042.0,1060.531430077291,978566.78,-1.620679393527098,-118.98215134140308
27.61,-24.96667,981.8,1003.4583550977427,978640.69,-2.728352847509086,-112.05481975199856
27.61833,-24.66499,987.9,1008.6326929445698,978634.3,13.224409732036293,-98.30553916976336
27.62666,-24.98666,993.6,1015.3000744499128,978638.89,-2.2557939435355365,-111.61677328626433
27.62991,-24.04652,1021.0,1039.1792344262874,978568.27,-1.4377101422287524,-116.0552623171847
27.63179,-24.91711,992.4,1013.8806766070173,978633.34,-3.441523982444778,-113.2454709764124
27.6319,-24.09738,1067.0,1085.3919078679605,978560.21,1.3423805199563503,-119.76173479281724
27.65334,-24.67667,1030.8,1051.5558797984236,978623.1,14.468771098647267,-100.88204292953215
27.66542,-24.20416,1152.0,1170.9075137937668,978555.6,15.92177409667056,-108.06587582552271
27.67139,-24.91022,1040.1,1061.5256522926963,978625.37,3.764587238780223,-110.88579921930794
27.68167,-24.60001,1016.8,1037.3517523932258,978597.91,-9.86005406442564,-123.08531197768698
27.68333,-24.71167,1058.0,1078.846168462884,978618.2,15.590959648950957,-97.52974473564971
27.68951,-24.09573,1018.0,1036.446127413098,978572.93,-0.9289599074982107,-114.23357067526605
27.69113,-24.12361,1055.0,1073.5890139585986,978567.72,3.4452167892595753,-115.53025226589246
27.6936,-24.0466,1020.0,1038.236538596772,978569.82,-0.18395811947993934,-115.51817600991433
27.69635,-24.99406,1076.6,1098.2229033339663,978621.06,4.9883429548935965,-117.04563413832531
27.70039,-24.90437,1099.0,1120.386652670902,978610.31,7.269160641473718,-113.51120448320053
27.7052,-24.02002,956.0,974.1675017627651,978581.32,-6.668551501235925,-115.09534304384218
27.70667,-24.66667,1076.2,1096.9558139980688,978607.5,13.561529834405519,-107.04326725825754
27.7079,-24.97186,1052.1,1073.6485782002487,978623.69,1.5703503333497792,-117.9155083129989
27.71167,-24.56667,1086.0,1106.4453431821005,978576.51,-7.66453540942166,-125.421552424996
27.71352,-24.19569,1153.0,1171.9824763870645,978555.69,16.915101054357365,-110.8506530050663
27.71674,-24.94308,1077.0,1098.4678399955635,978618.19,5.715699270251207,-114.84580056083918
27.71719,-24.91318,1089.3,1110.6942632747352,978614.13,7.491135474760085,-114.85450361337257
27.71883,-24.24251,1211.0,1230.143407161397,978546.0,22.007682606577873,-110.23243800537082
27.72534,-24.16304,1097.0,1115.8866675469224,978564.04,10.159519498236477,-108.14569617005968
27.73457,-24.92172,1111.6,1132.9996802345433,978610.0,9.654155835160054,-115.98911273762747
27.73627,-24.13393,1067.0,1085.7851387504438,978566.3,5.093351698014885,-114.6960453518126
27.74149,-24.94432,1115.2,1136.6464672424459,978607.8,7.019710827618837,-118.69467126983272
27.74223,-24.06337,994.0,1012.449376848683,978576.71,-2.3775104995584115,-114.5147016989906
27.745,-24.55167,1180.5,1200.8928827076647,978559.32,5.30958895070944,-120.08293469233688
27.7458,-24.90491,1112.9,1134.253225509181,978608.0,9.200294197886251,-113.61628775166713
27.74675,-24.7764,1158.2,1179.2584700433115,978591.44,15.370120416977443,-115.81418506534135
27.75999,-24.66499,1062.2,1083.0023544096514,978598.21,0.08127467567101121,-118.08824321542399
27.77333,-24.62666,968.0,988.6900396197886,978634.5,9.893461014260538,-72.13529664879857
27.77361,-24.78966,1182.7,1203.8107650276356,978585.13,15.724228024831973,-118.20388833432915
27.78203,-24.10037,970.0,988.7812721150041,978583.74,-5.13857147784438,-114.98962747414336
27.79977,-24.15491,1002.0,1021.0420460235056,978580.1,-2.4968781016068533,-113.59035814199989
27.8,-24.54668,1245.7,1266.0970659000723,978544.42,10.867124317912385,-120.67211122267406
27.80667,-24.59167,1134.8,1155.3798637879077,978569.41,-1.3733670661458746,-111.60193812559207
27.81,-24.69,1092.1,1112.9843508630095,978586.61,-3.9807889848016202,-123.09849579071245
27.81215,-24.07748,1034.0,1052.7878228529198,978569.79,2.2007262834813446,-109.76085130153359
27.8232,-24.79408,1269.7,1290.8289414228557,978563.88,21.017452412168495,-119.8688569828025
27.825,-24.98334,1165.2,1186.6494628831863,978591.61,3.5620741297025234,-127.66771874339955
27.82935,-24.12064,987.0,1006.010958534979,978581.52,-3.4063940786290914,-114.19644112585009
27.83824,-24.05637,1185.0,1203.7992855420966,978538.85,19.273094931151718,-111.1698104946588
27.83852,-24.14154,986.0,1005.1181872057186,978582.46,-4.149419132620096,-113.60934253049065
27.85001,-24.595,1191.5,1212.1178579405855,978555.92,2.4146297129336745,-126.66852507553139
27.855,-24.53999,1257.3,1277.7387002415085,978540.02,10.5151139840018,-128.0023352526006
27.86572,-24.18449,1015.0,1034.3608061224397,978578.87,-1.611811478738673,-115.33466689303121
27.87,-24.67833,1146.3,1167.1759171030074,978575.61,2.5387374530546367,-124.5879623144452
27.88406,-24.23813,1327.0,1346.6012708355054,978519.66,31.893100355518982,-114.52022033240269
27.88454,-24.06892,1241.0,1260.0155900345874,978528.57,25.49398274125997,-113.15107588839771
27.89333,-24.60834,1188.7,1209.3809957621693,978557.82,2.558713411912322,-126.51583346260935
27.89709,-24.09709,1212.0,1231.161287128055,978535.84,21.96733818296343,-112.12859965214344
27.9035,-24.20128,1100.0,1119.5422658354432,978561.96,6.6279528414597735,-117.21249895958411
27.90907,-24.9341,1090.4,1111.7383832149058,978599.81,-7.949985844199546,-131.95513087548363
27.91,-24.62334,1167.7,1188.4302417542324,978565.11,2.3594044423662126,-123.76751627939515
27.91333,-24.69,1166.5,1187.4218972654062,978569.51,1.8858834519051015,-130.0781319028719
27.92168,-24.52499,1242.0,1262.4608248833242,978540.82,7.624392431695014,-132.1101097101725
27.92168,-24.67833,1152.4,1173.290552222251,978575.11,3.9253059664042667,-125.76418722192406
27.92999,-24.645,1162.8,1183.5948408744866,978572.61,6.886060362798162,-122.33690283300484
27.93045,-24.06548,1380.0,1399.1408693843105,978501.15,41.227252440410666,-113.7040402642478
27.93346,-24.14059,1092.0,1111.4223738825149,978561.74,7.995018030633219,-112.53852586360803
27.93501,-24.03156,1333.0,1352.0291218717796,978508.74,36.56151782092638,-113.89958330196572
27.93559,-24.18011,1020.0,1039.571856017569,978577.52,-1.0584612711099908,-115.17916911365712
27.94667,-24.75,1266.4,1287.4782070919125,978552.22,11.351158282719553,-131.94805321192337
27.94833,-24.80833,1164.3,1185.477995561337,978578.81,2.4647394390776753,-125.38736174974976
27.94972,-24.22752,1123.0,1142.7581072040766,978557.54,7.599209457170218,-118.80080727856945
27.95168,-24.785,1221.9,1243.0408572643207,978565.11,8.127887710696086,-129.0218126639904
27.9628,-24.10138,1262.0,1281.3424215428447,978527.05,28.370793086709455,-113.34082721375398
27.965,-24.51334,1221.3,1241.7714243983587,978548.02,9.2353044829797,-127.27028076594982
27.96677,-24.24536,1087.0,1106.8589093040316,978565.27,3.047353412839584,-118.41745431228783
27.96999,-24.19731,1045.0,1064.7014792447724,978573.04,1.0549097376642749,-117.08806757153003
27.9808,-24.13535,1140.0,1159.4940642232773,978553.3,14.74010506994091,-113.42768452055293
27.99333,-24.82333,1138.4,1159.6110427738413,978589.61,4.252400659606792,-122.4934748756019
27.99606,-24.02612,1248.0,1267.1262887002415,978527.73,29.72277026984375,-110.94342784151675
28.00661,-24.17102,1107.8,1127.4503564694753,978560.94,10.089380818535574,-113.53090181701724
28.02139,-24.12148,1170.6,1190.076354651736,978547.53,19.339874081430025,-111.51792825941516
28.02444,-24.07071,1284.9,1304.1952221788363,978523.85,34.28398497158196,-106.41643675872376
28.05135,-24.14592,1152.6,1172.1612084930312,978553.46,18.096308862557635,-111.7829347816149
28.05272,-24.03645,1264.6,1283.774818073029,978528.13,34.565668217488565,-108.07554794567861
28.0555,-24.20508,1098.9,1118.6838167269564,978565.14,9.286587238195352,-114.353903392116
28.07298,-24.07083,1346.1,1365.3865752942743,978514.18,43.48424085753504,-106.7627965288417
28.09946,-24.22017,1157.8,1177.6196921470068,978555.78,17.09175044472795,-113.10557437764038
28.11674,-24.03642,1358.6,1377.74888976841,978511.37,46.7999704759568,-104.1291783582555
28.12811,-24.17767,1203.9,1223.565380362529,978546.91,25.265802716370672,-109.34647979961227
28.14722,-24.12962,1274.7,1294.190771740627,978532.33,35.71376308624167,-107.74774918030548
28.15511,-24.09825,1473.1,1492.4774712335568,978491.26,57.927646686905064,-107.78545507684584
28.16199,-24.22298,1173.9,1193.7267326550673,978554.55,20.641532906680368,-110.95925528379703
28.17104,-24.049,1520.3,1539.5101104868609,978479.68,64.16760196967516,-103.78550662160828
28.18391,-24.15935,1264.9,1284.5260929100104,978534.65,33.04891406930983,-108.23325488831833
28.20781,-24.23257,1244.3,1264.2046602053592,978542.38,29.568084791419096,-110.80409313447825
